,maximum_x,minimum_x,entropy_x,interquartile_range_x,maximum_y,minimum_index_y,mean_absolute_deviation_y,median_y,skewness_y,standard_deviation_y,RMS_y,skewness_z,activity
0,5.09965,-0.909797,4.5232314287976205,0.067037,4.616021,2.0,0.5660105955555556,-0.13168099999999994,0.7884279799260282,1.138146568674783,1.1503964250373577,-1.2376021760347788,idle
1,0.407014,-0.320823,4.123231428797621,0.04309600000000009,0.0239419999999999,7.0,0.028411266666666664,-0.13168099999999994,0.03040358027005305,0.04725101409898227,0.1394512750913379,-0.8047478071987767,idle
2,-0.062249,-0.124498,3.3492553971685,0.02394199999999999,0.244209,14.0,0.012045448888888892,0.225055,-0.7729065013209537,0.01610751103622848,0.22149160219927075,0.03353352340902187,idle
3,0.560243,0.268151,4.189898095464287,0.05267300000000008,0.086191,28.0,0.03788156444444444,-0.02154799999999995,-0.4465975441730409,0.053608445259886256,0.06120290635963838,0.16264700345807748,idle
4,0.560243,0.268151,4.189898095464287,0.05267300000000008,0.086191,26.0,0.03681750222222221,-0.019154,-0.45089371103599724,0.053096327169860694,0.059627916167401526,0.3349736442937357,idle
5,0.560243,0.268151,4.256564762130954,0.05267300000000008,0.086191,24.0,0.03592367333333332,-0.02154799999999995,-0.4840879050041278,0.052424156310585154,0.060404720164625086,0.1560557616069428,idle
6,0.560243,0.268151,4.256564762130954,0.04309600000000008,0.086191,22.0,0.03344431777777777,-0.02154799999999995,-0.32168967574511015,0.05060746808952431,0.05734759515358946,0.4771816494388522,idle
7,0.560243,0.268151,4.148394345536403,0.04309600000000008,0.086191,20.0,0.031082082222222206,-0.02633599999999995,-0.278835960156808,0.04808597855333944,0.05710719699740128,0.45760167051639594,idle
8,0.560243,0.268151,4.01506101220307,0.038308000000000064,0.086191,18.0,0.03008185555555554,-0.02633599999999995,-0.26093027680662495,0.04771581187271387,0.056623361439427075,0.20046712344262316,idle
9,0.560243,0.268151,4.056564762130954,0.04309600000000008,0.086191,16.0,0.03207167999999999,-0.02873,-0.2842589502144205,0.04885545376680068,0.0591581912113614,0.020064055252652313,idle
10,0.560243,0.268151,4.031401845392171,0.04309599999999997,0.086191,14.0,0.034508457777777765,-0.02633599999999995,-0.22075403930842985,0.0520615615279535,0.06017017579720591,0.07789839303045765,idle
11,0.560243,0.268151,3.939572261986723,0.03830699999999998,0.086191,12.0,0.03298682222222221,-0.02633599999999995,-0.3291348338973929,0.05092138015760722,0.06010027956895594,0.038697673924927505,idle
12,0.560243,0.268151,3.8729055953200566,0.03830699999999998,0.086191,10.0,0.031220439999999995,-0.0239419999999999,-0.3166280425717793,0.04990587653466606,0.05782537399216136,-0.3124048070922641,idle
13,-0.062249,-0.1292869999999999,3.457425813763051,0.0191540000000001,0.244209,12.0,0.01218376888888889,0.225055,-0.7359546506167677,0.016265676139104155,0.22166233000670185,-0.06480109554519477,idle
14,0.560243,0.268151,3.923231428797621,0.03830699999999998,0.086191,8.0,0.03160341333333334,-0.0239419999999999,-0.19072925648062686,0.050210964886621676,0.05707370334430149,-0.21834838018107705,idle
15,0.560243,0.268151,3.948394345536403,0.03830699999999998,0.086191,6.0,0.030964960000000003,-0.0239419999999999,-0.24122568758133212,0.04962531196419156,0.05694633412989226,-0.35113925209761376,idle
16,0.560243,0.268151,3.856564762130954,0.033519000000000077,0.086191,4.0,0.028028093333333337,-0.0239419999999999,-0.13049288199760695,0.04770298505718018,0.0543365193760145,-0.4292179573012963,idle
17,0.560243,0.268151,3.819250912838829,0.028731000000000062,0.086191,2.0,0.028858080000000005,-0.0239419999999999,-0.13931632820548015,0.048118552120558336,0.054777802992027086,-0.26262443455702583,idle
